,Demand,Lost Load,Curtailment,Electric resistance consumption,RES production,BESS outflow,BESS inflow,Genset production,Diesel consumption,BESS state of charge
2017-01-07 04:15:00,53.555,0.0,0.0061089464870639565,67.0622240558926,0.0,8.440402109624422e-05,7.175172027491518e-05,120.62332035007883,0.6810259730695507,0.0005240777768515723
2017-01-07 04:16:00,53.805,0.0,0.006393810877815888,67.0624079372056,0.0,8.432671933315952e-05,7.18182819979591e-05,120.8737892396461,0.6824400928164301,0.0005237362058568883
2017-01-07 04:17:00,54.13,0.0,0.004033920453094692,67.05851432720125,0.0,8.443153761077804e-05,7.170154053033357e-05,121.19253551765726,0.684239699173765,0.0005233902252028154
2017-01-07 04:18:00,55.85,0.0,0.001258393709127228,65.43728671433303,0.0,8.447712727174139e-05,7.164382689866052e-05,121.2885322747418,0.684781686284676,0.000523042530930961
2017-01-07 04:19:00,57.705,0.0,0.0009713133731631519,63.58299356957466,0.0,8.46558193284162e-05,7.145288044143371e-05,121.28895168000894,0.6847840542005924,0.0005226886783918378
2017-01-07 04:20:00,57.535,0.0,0.0009698115811046284,63.752998529493645,0.0,8.470419613362262e-05,7.14117860332863e-05,121.28895504866465,0.6847840732196514,0.0005223333264753714
2017-01-07 04:21:00,57.835,0.0,0.0009725508673543117,63.45299018011754,0.0,8.463202094153324e-05,7.147322362129006e-05,121.28894957218758,0.6847840423000654,0.0005219809358878198
2017-01-07 04:22:00,60.52,0.0,0.0010401382387659566,60.767830448611235,0.0,8.452507711249627e-05,7.157002014876115e-05,121.28885763179304,0.6847835232147303,0.0005216312317838156
2017-01-07 04:23:00,60.55,0.0,0.0010570270880976237,60.73780267729357,0.0,8.486526100420297e-05,7.121887196862538e-05,121.28884605799263,0.6847834578703288,0.0005212699996951749
2017-01-07 04:24:00,60.96,0.0,0.0010636764348135514,60.32778591742648,0.0,8.479115333834362e-05,7.12829959274869e-05,121.28883608570389,0.6847834015678855,0.0005209110830370384
2017-01-07 04:25:00,60.655,0.0,0.0010591064589682132,60.632798176260664,0.0,8.48477356694702e-05,7.123436432096409e-05,121.28884366934828,0.684783444384306,0.0005205504037059893
2017-01-07 04:26:00,61.085,0.0,0.0010470685576098866,60.202812018829775,0.0,8.436222186935242e-05,7.171007826387374e-05,121.28884643524378,0.6847834600002473,0.0005202064966340037
2017-01-07 04:27:00,60.04,0.0,0.001020927422707237,61.247873486582805,0.0,8.432333744177843e-05,7.173877668745259e-05,121.28888182944475,0.6847836598320052,0.0005198630038009975
2017-01-07 04:28:00,56.135,0.0,0.0012524198103523144,65.15229787373165,0.0,8.402327687027407e-05,7.202958193621185e-05,121.28853829984708,0.6847817203017563,0.0005195293796049827
2017-01-07 04:29:00,56.26,0.0,0.0012559801024441327,65.02728912916524,0.0,8.396958182056363e-05,7.207354258890051e-05,121.28853321322846,0.6847816915832682,0.0005191973934710514
2017-01-07 04:30:00,56.005,0.0,0.0012441331382576008,65.28231804773347,0.0,8.400137561425104e-05,7.205090288121209e-05,121.288550230399,0.6847817876603376,0.0005188644910892276
2017-01-07 04:31:00,54.125,0.0,0.003958841998007888,67.05887124076328,0.0,8.345692242960967e-05,7.258807207011138e-05,121.18781921391093,0.6842130714425866,0.000518550368032154
2017-01-07 04:32:00,52.3,0.0,0.005510646596211047,67.06252674772878,0.0,8.362996269657772e-05,7.241104056680229e-05,119.36802617540286,0.6739387205025004,0.0005182296838464515
2017-01-07 04:33:00,52.27,0.0,0.005495587094493597,67.06213207711549,0.0,8.353933979261073e-05,7.249353634045404e-05,119.33761661840654,0.6737670314950686,0.0005179118957193401
2017-01-07 04:34:00,50.945,0.0,0.005390451028212686,67.0622056120551,0.0,8.343977943122373e-05,7.258371026372664e-05,118.01258520701413,0.6662860501751023,0.0005175972820190206
2017-01-07 04:35:00,48.56,0.0,0.005523314304499727,67.06250553235971,0.0,8.380433826751845e-05,7.222855581065038e-05,115.62801727088176,0.6528230424056106,0.0005172706492708029
2017-01-07 04:36:00,48.035,0.0,0.005499895571415445,67.0625232356962,0.0,8.373012890441374e-05,7.229389590677468e-05,115.10301169503461,0.6498589187840708,0.0005169470753284213
2017-01-07 04:37:00,48.29,0.0,0.005324578825932619,67.06235170704453,0.0,8.330391539752721e-05,7.271128070295794e-05,115.35766569323576,0.6512966671930654,0.0005166368650729281
2017-01-07 04:38:00,50.205,0.0,0.005542755986299485,67.06246669700386,0.0,8.364352499631064e-05,7.236291397560282e-05,117.27299817237913,0.6621104232857901,0.000516315180947782
2017-01-07 04:39:00,48.63,0.0,0.005483138491640051,67.0625142079164,0.0,8.355188238420679e-05,7.244575064627263e-05,115.6979862402763,0.6532180794956882,0.0005159964161683794
2017-01-07 04:40:00,48.25,0.0,0.005319221945694466,67.06235825813494,0.0,8.328140778394411e-05,7.2725957297043e-05,115.31766692463015,0.6510708385536932,0.0005156868331627064
2017-01-07 04:41:00,46.83,0.0,0.005297266862378511,67.06282341073948,0.0,8.319883781333866e-05,7.279962503779934e-05,113.89811027838908,0.6430561781751868,0.0005153805874945712
2017-01-07 04:42:00,48.49,0.0,0.005304237693461386,67.0627480305436,0.0,8.319367312308929e-05,7.279598053697156e-05,115.55804187054449,0.6524279690071392,0.0005150736523947734
2017-01-07 04:43:00,48.62,0.0,0.005297933014498072,67.06275361745253,0.0,8.312646622237341e-05,7.285433710764737e-05,115.6880412783379,0.6531619313365962,0.000514768820342445
2017-01-07 04:44:00,49.765,0.0,0.005312150539652564,67.06272119377266,0.0,8.308450021239766e-05,7.288755220724043e-05,116.8330231473643,0.6596263727832221,0.0005144652504416492
2017-01-07 04:45:00,50.98,0.0,0.005373871463942698,67.06229215102388,0.0,8.316159234361779e-05,7.282101283449639e-05,118.04765568190831,0.6664840542113161,0.0005141592745072547
2017-01-07 04:46:00,49.265,0.0,0.005313386607161404,67.0623792354522,0.0,8.305415169135842e-05,7.291975889613109e-05,116.33268248766656,0.6568015045599964,0.0005138574693115574
2017-01-07 04:47:00,50.95,0.0,0.005354585819050877,67.06273694463046,0.0,8.305060423778856e-05,7.291494294200967e-05,118.01808139478821,0.6663170810455522,0.0005135549277636166
2017-01-07 04:48:00,51.035,0.0,0.00535085484983241,67.06230065915929,0.0,8.298650839737377e-05,7.297057010949819e-05,118.10264149807082,0.6667944980695055,0.0005132543914675893
2017-01-07 04:49:00,52.775,0.0,0.005521150800230426,67.06222967619736,0.0,8.295527613810119e-05,7.299353754204257e-05,119.84274086525899,0.6766189073241813,0.0005129547667569506
2017-01-07 04:50:00,53.08,0.0,0.005630181821584475,67.06228498898906,0.0,8.301054096555144e-05,7.294926608410995e-05,120.14790510953576,0.6783418310158975,0.0005126534715231849
2017-01-07 04:51:00,53.46,0.0,0.005484255597871333,67.0621265071992,0.0,8.257449094114565e-05,7.337117375048877e-05,120.52760155947986,0.6804855553267833,0.0005123672288302319
2017-01-07 04:52:00,54.27,0.0,0.00134681578027645,67.01696774620075,0.0,8.309733289489437e-05,7.283802435102018e-05,121.28830430267247,0.6847803991794968,0.0005120626496035985
2017-01-07 04:53:00,52.475,0.0,0.005467804600287814,67.06229942824984,0.0,8.283081955906207e-05,7.310467336983591e-05,119.54275750670394,0.674925234342276,0.0005117669679923216
2017-01-07 04:54:00,53.66,0.0,0.006059981897861068,67.06255135526348,0.0,8.276195675426746e-05,7.3165911658686e-05,120.72860174111624,0.6816203802005207,0.0005114734641066671
2017-01-07 04:55:00,54.85,0.0,0.0011928203499510254,66.43745993448046,0.0,8.35663342627445e-05,7.237027555917185e-05,121.28864155877172,0.6847823032902649,0.0005111532507633233
2017-01-07 04:56:00,54.705,0.0,0.0011842810404083973,66.5824656262142,0.0,8.350946697812243e-05,7.241937769294452e-05,121.28863881716532,0.6847822878114573,0.0005108355348777522
2017-01-07 04:57:00,53.68,0.0,0.006126341115693974,67.06261412996223,0.0,8.272315780291571e-05,7.320112142010895e-05,120.74873094904154,0.681734027490072,0.000510543269163344
2017-01-07 04:58:00,50.025,0.0,0.005301736426407412,67.06245191644192,0.0,8.264012144107715e-05,7.327618173842994e-05,117.09274428892861,0.6610927297252067,0.0005102536486822536
2017-01-07 04:59:00,50.465,0.0,0.0053092307090603945,67.06243831407586,0.0,8.259639267640836e-05,7.331241994781808e-05,117.5327382608122,0.6635768871997075,0.000509965369144122
2017-01-07 05:00:00,50.61,0.0,0.005336248306230925,67.06245126798677,0.0,8.269716975062614e-05,7.322392906089926e-05,117.67777804305231,0.6643957658257245,0.0005096739204814349
2017-01-07 05:01:00,51.125,0.0,0.005354796318676357,67.0624363924685,0.0,8.265502812143159e-05,7.325873645207373e-05,118.19278179249551,0.6673034202376666,0.0005093844845982649
2017-01-07 05:02:00,48.37,0.0,0.005264789411703072,67.06253582020221,0.0,8.255766606173249e-05,7.334879241904527e-05,115.43779140074028,0.6517490481071606,0.000509097460371887
2017-01-07 05:03:00,47.585,0.0,0.0052486808196637895,67.06257847801096,0.0,8.247615885643498e-05,7.342303144457332e-05,114.65281810570323,0.6473171753935367,0.0005088130415477168
2017-01-07 05:04:00,44.31,0.0,0.005242367621687178,67.06272454093501,0.0,8.23416779720585e-05,7.35503609597614e-05,111.37795811723969,0.6288276768136839,0.0005085329980879646
2017-01-07 05:05:00,42.59,0.0,0.005277250037476881,67.06282619589116,0.0,8.236166267159092e-05,7.354294298104265e-05,109.65809462720895,0.6191175170912881,0.000508252486568119
2017-01-07 05:06:00,40.77,0.0,0.00541094680624154,67.06302637963415,0.0,8.264343078805928e-05,7.325850218980039e-05,107.83842794151181,0.6088438795252473,0.0005079632504377883
2017-01-07 05:07:00,40.175,0.0,0.005316206559521433,67.06294480416706,0.0,8.220167026812852e-05,7.368894431083962e-05,107.24325249800063,0.6054835845641409,0.0005076878574899357
2017-01-07 05:08:00,42.935,0.0,0.0052582246629505475,67.06282082932552,0.0,8.224077559057958e-05,7.364292787346888e-05,110.00307045614075,0.6210652126024206,0.0005074110498902028
2017-01-07 05:09:00,42.47,0.0,0.005261390722432342,67.0628463407482,0.0,8.218226530587496e-05,7.369456746042467e-05,109.53809924377278,0.618440036380831,0.0005071360864134862
2017-01-07 05:10:00,41.77,0.0,0.0052853360752923104,67.0629016926047,0.0,8.223204316943616e-05,7.365762299852639e-05,108.83817845425983,0.6144883607399494,0.0005068596646869377
2017-01-07 05:11:00,41.64,0.0,0.005283810844506575,67.06291323853162,0.0,8.218073159882886e-05,7.370218963027354e-05,108.70818857083415,0.613754452184023,0.000506585571137385
2017-01-07 05:12:00,41.75,0.0,0.005388937719497059,67.06303295327174,0.0,8.250683130291278e-05,7.337363240111604e-05,108.81841275779233,0.6143767657960272,0.0005062998320485972
2017-01-07 05:13:00,40.8,0.0,0.005396455328949455,67.06307547432387,0.0,8.243518300631497e-05,7.343855453051555e-05,107.86846293302433,0.6090134537772377,0.0005060163778811845
2017-01-07 05:14:00,41.375,0.0,0.005384470698625602,67.06305743889315,0.0,8.240085677866825e-05,7.346617068951746e-05,108.44343297490569,0.6122596712675344,0.0005057339631841429
2017-01-07 05:15:00,41.37,0.0,0.005288719053529571,67.0629604985478,0.0,8.211463172025856e-05,7.376114174838686e-05,108.43824086411135,0.6122303571822005,0.0005054612403544527
2017-01-07 05:16:00,41.545,0.0,0.0052819416146043146,67.06295840001997,0.0,8.207239010510012e-05,7.379676865700271e-05,108.61323206601313,0.613218338222748,0.0005051905450341078
2017-01-07 05:17:00,41.44,0.0,0.005279982318641941,67.0629649590581,0.0,8.203474996663606e-05,7.382790522628575e-05,108.508236734532,0.6126255461525069,0.0005049202807270918
2017-01-07 05:18:00,40.81,0.0,0.005288931283684194,67.06299838665595,0.0,8.197414410830801e-05,7.388203930346301e-05,107.87827922583483,0.609068875484614,0.0005046519368036369
2017-01-07 05:19:00,42.275,0.0,0.005257574575780583,67.06330017740295,0.0,8.199630424260494e-05,7.385354762025681e-05,109.34354960922212,0.6173416305850391,0.0005043827529875786
2017-01-07 05:20:00,42.93,0.0,0.005260581306928034,67.06326385087786,0.0,8.212637716927638e-05,7.373679966889328e-05,109.99851604260728,0.6210394988855424,0.0005041094386811207
2017-01-07 05:21:00,43.355,0.0,0.005252811885229579,67.06325880167029,0.0,8.207955713404957e-05,7.377727170336781e-05,110.4235033112701,0.6234389301675141,0.0005038383089216627
2017-01-07 05:22:00,43.69,0.0,0.0052465248035508194,67.06324105294425,0.0,8.205765250823849e-05,7.379299281002003e-05,110.7584793130881,0.6253301677568208,0.000503567090035747
2017-01-07 05:23:00,43.795,0.0,0.005242798480453923,67.06323438617699,0.0,8.203037856017903e-05,7.381414855307599e-05,110.86346896842743,0.625922927780191,0.0005032966846060798
2017-01-07 05:24:00,42.65,0.0,0.005251974582607889,67.06329429971031,0.0,8.19452780854983e-05,7.389309317416498e-05,109.718538222108,0.6194587749667344,0.0005030290221236971
2017-01-07 05:25:00,42.685,0.0,0.00526538213415396,67.06333787568965,0.0,8.20080884256555e-05,7.384376092675634e-05,109.75359509349632,0.6196567021990533,0.0005027594766116049
2017-01-07 05:26:00,43.125,0.0,0.005257859340833212,67.06332408791766,0.0,8.197718634244888e-05,7.386866566833368e-05,110.19357383873782,0.622140773705611,0.0005024915899020664
2017-01-07 05:27:00,43.35,0.0,0.0052543709534992105,67.0629582848097,0.0,8.191432952236162e-05,7.392548612649254e-05,110.41820466691979,0.623409014605464,0.0005022249832653436
2017-01-07 05:28:00,41.295,0.0,0.005279652439955686,67.06305980669175,0.0,8.180466603941963e-05,7.402923883460699e-05,108.3633316837045,0.6118074282051971,0.000501961943300586
2017-01-07 05:29:00,40.915,0.0,0.0052840552207536915,67.06308256759502,0.0,8.175282718867984e-05,7.407525130010196e-05,107.98335894523989,0.6096621439997735,0.0005017005413200538
2017-01-07 05:30:00,40.685,0.0,0.005300109917271622,67.06311044785681,0.0,8.18361217963976e-05,7.400586633726989e-05,107.75340272751863,0.608363836537481,0.0005014365794353693
2017-01-07 05:31:00,40.42,0.0,0.005301720744339119,67.06311816440287,0.0,8.181315621719765e-05,7.402321181464972e-05,107.4884120952028,0.6068677286314521,0.0005011740174279704
2017-01-07 05:32:00,38.655,0.0,0.005337964329958323,67.06321182575545,0.0,8.17038130169087e-05,7.412684611109106e-05,105.72354221311849,0.5969034677795759,0.0005009142922630292
2017-01-07 05:33:00,38.745,0.0,0.005333308586834916,67.06321031327629,0.0,8.167590849471624e-05,7.414917988076157e-05,105.81353609513451,0.5974115633194135,0.0005006554102691287
2017-01-07 05:34:00,38.585,0.0,0.005333633925793307,67.06356054933251,0.0,8.16643857389778e-05,7.415527088038451e-05,105.65388667414344,0.5965102002831043,0.0005003968268696649
2017-01-07 05:35:00,38.2,0.0,0.005352876442677929,67.0635922501347,0.0,8.174832003747791e-05,7.408552642386955e-05,105.26893746378377,0.5943368194658072,0.0005001356666514204
2017-01-07 05:36:00,37.665,0.0,0.005364317769106357,67.06327905581765,0.0,8.167611555200894e-05,7.415223470826535e-05,104.7336358497059,0.59131456554712,0.0004998775517287102
2017-01-07 05:37:00,37.85,0.0,0.005357441714062888,67.06364246230041,0.0,8.165323200806995e-05,7.416976252795505e-05,104.918992420545,0.5923610683183435,0.0004996193934598226
2017-01-07 05:38:00,40.945,0.0,0.005292461566279487,67.06314138569391,0.0,8.169003208149611e-05,7.412755338114359e-05,108.01342628478147,0.6098319008851709,0.0004993599212641207
2017-01-07 05:39:00,39.95,0.0,0.0052177541315134215,67.06349839227377,0.0,8.126638926186751e-05,7.454126225783561e-05,107.01870942127827,0.6042158390993579,0.0004991144317891352
2017-01-07 05:40:00,39.305,0.0,0.005242779218970899,67.06354080713054,0.0,8.134304251837125e-05,7.447914824242299e-05,106.37377672245522,0.6005746201583967,0.0004988666140482653
2017-01-07 05:41:00,38.175,0.0,0.005356351768260692,67.06330452477734,0.0,8.161219110414429e-05,7.420957815232375e-05,105.24365347393264,0.5941940688455998,0.0004986105285449564
2017-01-07 05:42:00,39.81,0.0,0.005320443894830292,67.06323280498202,0.0,8.163319889925008e-05,7.418359336292568e-05,106.87854579927132,0.6034244907366267,0.0004983529407223388
2017-01-07 05:43:00,39.52,0.0,0.005324837256065749,67.06325472748192,0.0,8.157987669797165e-05,7.423193347627345e-05,106.58857221679477,0.6017873318473056,0.0004980970537620644
2017-01-07 05:44:00,40.745,0.0,0.00530168933534963,67.06319967182532,0.0,8.15936080855221e-05,7.42133417891288e-05,107.81349398089436,0.6087031051315174,0.0004978406315318744
2017-01-07 05:45:00,39.895,0.0,0.005328125702767924,67.06324590694739,0.0,8.168213615286548e-05,7.41398045216356e-05,106.96356649031853,0.6039045081883386,0.0004975814918376272
2017-01-07 05:46:00,40.25,0.0,0.005322418341975303,67.0632524039178,0.0,8.162133335751985e-05,7.419567674085017e-05,107.31856739660316,0.6059088041813638,0.0004973250258382233
2017-01-07 05:47:00,39.235,0.0,0.00533882782727565,67.06330235213726,0.0,8.155969989020675e-05,7.425256829270404e-05,106.30363387283293,0.6001786013597162,0.0004970698195749595
2017-01-07 05:48:00,39.09,0.0,0.005340372805490586,67.06331424101597,0.0,8.152184901694906e-05,7.428571161845727e-05,106.15864737768408,0.5993600235867439,0.0004968158021314281
2017-01-07 05:49:00,41.355,0.0,0.005304500634450428,67.06322094759264,0.0,8.154943133161345e-05,7.425343846842743e-05,108.42351815223422,0.6121472343734995,0.0004965607897960973
2017-01-07 05:50:00,41.91,0.0,0.005315343909315743,67.06321534725593,0.0,8.166521450597068e-05,7.415280333184369e-05,108.97852317875407,0.615280731587365,0.0004963021527873432
2017-01-07 05:51:00,41.705,0.0,0.005316060324943174,67.06322930934456,0.0,8.162661934992937e-05,7.41868317101415e-05,108.77353792988187,0.6141234074631994,0.0004960454540049286
2017-01-07 05:52:00,42.09,0.0,0.005312964650596616,67.06321867644445,0.0,8.160445419998631e-05,7.42044732685159e-05,109.15852424111411,0.6162969977479342,0.0004957887010737855
2017-01-07 05:53:00,42.065,0.0,0.005312569903180357,67.06322500724241,0.0,8.157182213758258e-05,7.423262934866422e-05,109.1335302379528,0.6161558843606187,0.0004955329664395677
2017-01-07 05:54:00,41.83,0.0,0.005325805720871901,67.06325278072752,0.0,8.152285708835002e-05,7.427728287083215e-05,108.89857134087417,0.6148293323220086,0.0004952787978554024
2017-01-07 05:55:00,43.685,0.0,0.00533235799201049,67.0631827253039,0.0,8.169294161352526e-05,7.412207239136437e-05,110.7535075124267,0.6253020975182175,0.0004950191878329407
2017-01-07 05:56:00,43.465,0.0,0.0053305175846354485,67.06319328436966,0.0,8.166471704459881e-05,7.414582174499664e-05,110.533516283059,0.6240600512819501,0.0004947611713454526
2017-01-07 05:57:00,43.28,0.0,0.005329197377841839,67.06320228008803,0.0,8.163672253590898e-05,7.416938702916172e-05,110.34852401013038,0.6230156052965807,0.0004945032967710299
2017-01-07 05:58:00,41.36,0.0,0.005343114399616723,67.06364743295157,0.0,8.155023387831651e-05,7.425206610535732e-05,108.42898324918342,0.6121780897085785,0.0004942482486268504
2017-01-07 05:59:00,41.445,0.0,0.005342471177903324,67.0633310691612,0.0,8.152185409397838e-05,7.427607410988052e-05,108.5136662945591,0.6126562008500401,0.0004939940785003624
2017-01-07 06:00:00,41.24,0.0,0.0053887701811028985,67.06368380792773,6.433273305481486e-08,8.158390492826948e-05,7.422984765369773e-05,108.30906515971883,0.6115010453913665,0.000493738087843857
2017-01-07 06:01:00,41.105,0.0,0.005388917487790942,67.06369556297057,6.433273305481486e-08,8.155001390001477e-05,7.425950355603199e-05,108.17407712561528,0.6107389178275479,0.0004934838836542445
2017-01-07 06:02:00,39.545,0.0,0.005410329367275649,67.06376209824782,6.433273305481486e-08,8.146937848763113e-05,7.433634617034834e-05,106.61416523025004,0.6019318271807251,0.0004932315884600534
2017-01-07 06:03:00,39.6,0.0,0.0054093308201448075,67.0637601566855,6.433273305481486e-08,8.144879981670941e-05,7.43527647696351e-05,106.66916232713785,0.6022423347286464,0.000492979914256332
2017-01-07 06:04:00,39.555,0.0,0.005410025386968342,67.06345318617868,6.433273305481486e-08,8.1396951355729e-05,7.440053808531436e-05,106.62385615081965,0.6019865410502464,0.0004927299060855648
2017-01-07 06:05:00,39.555,0.0,0.005414244330448667,67.06347085023731,6.433273305481486e-08,8.152097678397715e-05,7.42915841515651e-05,106.62387780084238,0.6019866632838888,0.0004924759969261404
2017-01-07 06:06:00,40.3,0.0,0.005422831537765852,67.06343224232094,6.433273305481486e-08,8.148911059217443e-05,7.431943099454671e-05,107.36884783984638,0.6061926820226196,0.0004922238100667196
2017-01-07 06:07:00,39.995,0.0,0.005424078540439012,67.0634489750667,6.433273305481486e-08,8.145299933968902e-05,7.435152685618179e-05,107.06386588780192,0.6044707875327571,0.0004919720425868603
2017-01-07 06:08:00,41.925,0.0,0.00542837663029109,67.06339981198231,6.433273305481486e-08,8.144352936229047e-05,7.435672599145134e-05,108.9938210374765,0.6153671016117688,0.000491720523566597
2017-01-07 06:09:00,39.315,0.0,0.005428726998695207,67.06349325775138,6.433273305481486e-08,8.137140557336933e-05,7.44252199926262e-05,106.38391497423176,0.6006318596106129,0.0004914713543643159
2017-01-07 06:10:00,39.085,0.0,0.005369980733682651,67.06380446624242,1.2866546610962972e-07,8.106373645360855e-05,7.474511869524832e-05,106.15416799969287,0.5993347335122678,0.0004912326479286817
2017-01-07 06:11:00,39.55,0.0,0.005364993019838114,67.06381905210083,1.2866546610962972e-07,8.104411859363153e-05,7.476095215584581e-05,106.61917763328876,0.6019601266558761,0.0004909952586981379
2017-01-07 06:12:00,40.915,0.0,0.00548881436096384,67.06384220855695,1.2866546610962972e-07,8.141790771796896e-05,7.438675059269522e-05,107.98432386309533,0.6096675918196439,0.0004907446645699263
2017-01-07 06:13:00,40.595,0.0,0.0054871923630701435,67.06383770759479,1.2866546610962972e-07,8.139067407193662e-05,7.441020941466816e-05,107.66431779082772,0.6078608728027762,0.0004904949196563263
2017-01-07 06:14:00,40.655,0.0,0.005370842492464652,67.06346727605582,1.2866546610962972e-07,8.097005591977617e-05,7.482410843160435e-05,107.72383184393533,0.6081968825877108,0.0004902591074096552
2017-01-07 06:15:00,40.015,0.0,0.005380601239123398,67.06348522578512,1.2866546610962972e-07,8.105276526169792e-05,7.475710780250222e-05,107.08385940270131,0.6045836687144382,0.0004900207832786037
2017-01-07 06:16:00,40.055,0.0,0.005381757290162338,67.0634919112483,1.2866546610962972e-07,8.102181975564525e-05,7.478456836425358e-05,107.12386730262162,0.6048095489082069,0.0004897841591790746
2017-01-07 06:17:00,40.33,0.0,0.005378329500237697,67.06405579937649,1.2866546610962972e-07,8.102419547155375e-05,7.477882426036274e-05,107.39942775484005,0.6063653328525296,0.0004895466801163277
2017-01-07 06:18:00,39.885,0.0,0.005392602479522958,67.06408535170057,1.2866546610962972e-07,8.097819436994933e-05,7.482163042124966e-05,106.95447166895069,0.6038531598292157,0.0004893106858546651
2017-01-07 06:19:00,41.955,0.0,0.005397107867327367,67.06402129264656,1.2866546610962972e-07,8.100034466716107e-05,7.479618809962918e-05,109.02441206769184,0.6155398151969955,0.000489073900154538
2017-01-07 06:20:00,42.405,0.0,0.005566221348848896,67.06351688976002,3.216636652740743e-07,8.094744588695596e-05,7.486557647999067e-05,109.4740767075758,0.6180785721972437,0.0004888391411525422
2017-01-07 06:21:00,43.26,0.0,0.005715618726888437,67.06361804355694,3.216636652740743e-07,8.133382511279046e-05,7.447968156736376e-05,110.32932648647663,0.622907218193748,0.0004885922159005112
2017-01-07 06:22:00,44.45,0.0,0.005664019446607973,67.0634864193967,3.216636652740743e-07,8.09561408187964e-05,7.485090803587965e-05,111.51914401194686,0.6296247968154182,0.0004883570721054863
2017-01-07 06:23:00,44.435,0.0,0.005886420288491275,67.0636539940164,3.216636652740743e-07,8.127190045740482e-05,7.453579594970887e-05,111.50453335653673,0.6295423066651803,0.0004881113993929812
2017-01-07 06:24:00,45.455,0.0,0.005956493681691153,67.06364450791047,3.216636652740743e-07,8.128455665213478e-05,7.451995431347812e-05,112.52459391532615,0.6353014561615071,0.00048786525381606504
2017-01-07 06:25:00,46.29,0.0,0.006027430767043689,67.06396566993871,3.216636652740743e-07,8.1459313101892e-05,7.436105364467299e-05,113.35998568078263,0.640017986002612,0.00048761352640926543
2017-01-07 06:26:00,45.305,0.0,0.005990301508757178,67.06398226753205,3.216636652740743e-07,8.142046351082373e-05,7.439708496590633e-05,112.37496522399859,0.634456669060516,0.00048736377340582337
2017-01-07 06:27:00,44.87,0.0,0.005964792172098157,67.06398975020556,3.216636652740743e-07,8.13906167560498e-05,7.442391875082875e-05,111.939947254016,0.6320006055443541,0.00048711424656225447
2017-01-07 06:28:00,44.04,0.0,0.00575392038040809,67.06608159066394,3.216636652740743e-07,8.111026124009823e-05,7.469878937301516e-05,111.11182877790881,0.6273251398933425,0.0004868739903546939
2017-01-07 06:29:00,46.55,0.0,0.005942273675284083,67.06606318687828,3.216636652740743e-07,8.114852369976947e-05,7.465775001364757e-05,113.6219986481162,0.6414972823403128,0.0004866324130860544
2017-01-07 06:30:00,45.085,0.0,0.006016985824340934,67.06614692460734,4.50329131383704e-07,8.107670991030312e-05,7.474621800954961e-05,112.15715712961065,0.6332269485637458,0.0004863934964517266
2017-01-07 06:31:00,43.725,0.0,0.00591737498766743,67.06616686389941,4.50329131383704e-07,8.102089764319676e-05,7.479928230998148e-05,110.79707756694262,0.625548089244256,0.0004861571215004028
2017-01-07 06:32:00,42.4,0.0,0.0058315897932940996,67.06619717450792,4.50329131383704e-07,8.096621181016389e-05,7.485131305540418e-05,109.47202219907332,0.6180669726686615,0.000485921807434128
2017-01-07 06:33:00,42.455,0.0,0.005919163008538033,67.06604896702666,4.50329131383704e-07,8.100711781526218e-05,7.48078608743288e-05,109.52696148044913,0.6183771537965737,0.000485685087725774
2017-01-07 06:34:00,42.545,0.0,0.005963855712989495,67.06604751002253,4.50329131383704e-07,8.100217514466138e-05,7.481050068110362e-05,109.61700472373192,0.6188855280246834,0.0004854484965278799
2017-01-07 06:35:00,40.6,0.0,0.0058406867599966415,67.06607144427018,4.50329131383704e-07,8.111853512908927e-05,7.471113504180723e-05,107.67190527330096,0.6079037108926206,0.0004852082906374613
2017-01-07 06:36:00,40.835,0.0,0.00584962438062055,67.06608579155791,4.50329131383704e-07,8.106720560133884e-05,7.475998841080601e-05,107.9069286583922,0.6092306270234429,0.0004849704811124177
2017-01-07 06:37:00,42.62,0.0,0.005990531159507662,67.0660608347973,4.50329131383704e-07,8.107165336016726e-05,7.47532209058294e-05,109.69204459719523,0.6193091948802802,0.00048473176406868687
2017-01-07 06:38:00,43.755,0.0,0.006124862742228005,67.06606845269955,4.50329131383704e-07,8.104012250184897e-05,7.478258641260282e-05,110.82718660757656,0.6257180815694251,0.0004844940651517662
2017-01-07 06:39:00,41.825,0.0,0.005924190167480792,67.06616603449535,4.50329131383704e-07,8.100024395692225e-05,7.48203908662052e-05,108.89708359448062,0.6148209326698318,0.00048425766442895617
2017-01-07 06:40:00,41.405,0.0,0.006252571729660783,67.0662908247469,8.36325529712593e-07,8.078576850780272e-05,7.505299348789285e-05,108.47753682737601,0.6124522178600723,0.00048402870930816706
2017-01-07 06:41:00,44.52,0.0,0.006561179541908522,67.06745982238209,8.36325529712593e-07,8.089904312521076e-05,7.493799174985714e-05,111.59401420454711,0.6300475056715623,0.00048379666838822545
2017-01-07 06:42:00,45.635,0.0,0.006696775009207226,67.0674929706009,8.36325529712593e-07,8.086915862934717e-05,7.496615668103109e-05,112.70918300628263,0.6363436258258957,0.0004835648753667392
2017-01-07 06:43:00,44.625,0.0,0.00669035233415637,67.06683704225375,8.36325529712593e-07,8.086169360820624e-05,7.497176265116028e-05,111.69852066833143,0.6306375376486644,0.00048333330207172984
